role,source_split,profile,level,pair_id,condition,space,metric,value
primary,test,bursty,120,17,attack_sweep_bursty,65536,B2_benign_trigger,1.0
primary,test,bursty,120,17,attack_sweep_bursty,65536,B2_FNR,0.0
primary,test,bursty,120,17,attack_sweep_bursty,65536,B2_J,0.0
primary,test,bursty,120,17,attack_sweep_bursty,65536,B5_initial_attack_alert,1.0
primary,test,bursty,120,17,attack_sweep_bursty,65536,B5_initial_benign_trigger,1.0
primary,test,bursty,120,17,attack_sweep_bursty,65536,B5_initial_FNR,0.0
primary,test,bursty,120,17,attack_sweep_bursty,65536,B5_initial_J,0.0
primary,test,bursty,120,17,attack_sweep_bursty,65536,B5_locked_attack_alert,1.0
primary,test,bursty,120,17,attack_sweep_bursty,65536,B5_locked_benign_trigger,1.0
primary,test,bursty,120,17,attack_sweep_bursty,65536,B5_locked_FNR,0.0
primary,test,bursty,120,17,attack_sweep_bursty,65536,B5_locked_J,0.0
primary,test,bursty,200,2,attack_sweep_bursty,2048,entropy_AP,0.5979256848076855
primary,test,bursty,200,2,attack_sweep_bursty,2048,unique_ratio_AP,0.9052291687582393
primary,test,bursty,200,2,attack_sweep_bursty,2048,B2_attack_alert,1.0
primary,test,bursty,200,2,attack_sweep_bursty,2048,B2_benign_trigger,1.0
primary,test,bursty,200,2,attack_sweep_bursty,2048,B2_FNR,0.0
primary,test,bursty,200,2,attack_sweep_bursty,2048,B2_J,0.0
primary,test,bursty,200,2,attack_sweep_bursty,2048,B5_initial_attack_alert,1.0
primary,test,bursty,200,2,attack_sweep_bursty,2048,B5_initial_benign_trigger,1.0
primary,test,bursty,200,2,attack_sweep_bursty,2048,B5_initial_FNR,0.0
primary,test,bursty,200,2,attack_sweep_bursty,2048,B5_initial_J,0.0
primary,test,bursty,200,2,attack_sweep_bursty,2048,B5_locked_attack_alert,1.0
primary,test,bursty,200,2,attack_sweep_bursty,2048,B5_locked_benign_trigger,1.0
primary,test,bursty,200,2,attack_sweep_bursty,2048,B5_locked_FNR,0.0
primary,test,bursty,200,2,attack_sweep_bursty,2048,B5_locked_J,0.0
primary,test,bursty,200,2,attack_sweep_bursty,65536,entropy_AP,0.5073091263769095
primary,test,bursty,200,2,attack_sweep_bursty,65536,unique_ratio_AP,0.5703422053231939
primary,test,bursty,200,2,attack_sweep_bursty,65536,B2_attack_alert,1.0
primary,test,bursty,200,2,attack_sweep_bursty,65536,B2_benign_trigger,1.0
primary,test,bursty,200,2,attack_sweep_bursty,65536,B2_FNR,0.0
primary,test,bursty,200,2,attack_sweep_bursty,65536,B2_J,0.0
primary,test,bursty,200,2,attack_sweep_bursty,65536,B5_initial_attack_alert,1.0
primary,test,bursty,200,2,attack_sweep_bursty,65536,B5_initial_benign_trigger,1.0
primary,test,bursty,200,2,attack_sweep_bursty,65536,B5_initial_FNR,0.0
primary,test,bursty,200,2,attack_sweep_bursty,65536,B5_initial_J,0.0
primary,test,bursty,200,2,attack_sweep_bursty,65536,B5_locked_attack_alert,1.0
primary,test,bursty,200,2,attack_sweep_bursty,65536,B5_locked_benign_trigger,1.0
primary,test,bursty,200,2,attack_sweep_bursty,65536,B5_locked_FNR,0.0
primary,test,bursty,200,2,attack_sweep_bursty,65536,B5_locked_J,0.0
primary,test,bursty,200,6,attack_sweep_bursty,2048,entropy_AP,0.61862840221802
primary,test,bursty,200,6,attack_sweep_bursty,2048,unique_ratio_AP,0.956184993922233
primary,test,bursty,200,6,attack_sweep_bursty,2048,B2_attack_alert,1.0
primary,test,bursty,200,6,attack_sweep_bursty,2048,B2_benign_trigger,1.0
primary,test,bursty,200,6,attack_sweep_bursty,2048,B2_FNR,0.0
primary,test,bursty,200,6,attack_sweep_bursty,2048,B2_J,0.0
primary,test,bursty,200,6,attack_sweep_bursty,2048,B5_initial_attack_alert,1.0
primary,test,bursty,200,6,attack_sweep_bursty,2048,B5_initial_benign_trigger,1.0
primary,test,bursty,200,6,attack_sweep_bursty,2048,B5_initial_FNR,0.0
primary,test,bursty,200,6,attack_sweep_bursty,2048,B5_initial_J,0.0
primary,test,bursty,200,6,attack_sweep_bursty,2048,B5_locked_attack_alert,1.0
primary,test,bursty,200,6,attack_sweep_bursty,2048,B5_locked_benign_trigger,1.0
primary,test,bursty,200,6,attack_sweep_bursty,2048,B5_locked_FNR,0.0
primary,test,bursty,200,6,attack_sweep_bursty,2048,B5_locked_J,0.0
primary,test,bursty,200,6,attack_sweep_bursty,65536,entropy_AP,0.5101542410721369
primary,test,bursty,200,6,attack_sweep_bursty,65536,unique_ratio_AP,0.5514432772149372
primary,test,bursty,200,6,attack_sweep_bursty,65536,B2_attack_alert,1.0
primary,test,bursty,200,6,attack_sweep_bursty,65536,B2_benign_trigger,1.0
primary,test,bursty,200,6,attack_sweep_bursty,65536,B2_FNR,0.0
primary,test,bursty,200,6,attack_sweep_bursty,65536,B2_J,0.0
primary,test,bursty,200,6,attack_sweep_bursty,65536,B5_initial_attack_alert,1.0
primary,test,bursty,200,6,attack_sweep_bursty,65536,B5_initial_benign_trigger,1.0
primary,test,bursty,200,6,attack_sweep_bursty,65536,B5_initial_FNR,0.0
primary,test,bursty,200,6,attack_sweep_bursty,65536,B5_initial_J,0.0
primary,test,bursty,200,6,attack_sweep_bursty,65536,B5_locked_attack_alert,1.0
primary,test,bursty,200,6,attack_sweep_bursty,65536,B5_locked_benign_trigger,1.0
primary,test,bursty,200,6,attack_sweep_bursty,65536,B5_locked_FNR,0.0
primary,test,bursty,200,6,attack_sweep_bursty,65536,B5_locked_J,0.0
primary,test,bursty,200,10,attack_sweep_bursty,2048,entropy_AP,0.6021153812509381
primary,test,bursty,200,10,attack_sweep_bursty,2048,unique_ratio_AP,0.9535659851698083
primary,test,bursty,200,10,attack_sweep_bursty,2048,B2_attack_alert,1.0
primary,test,bursty,200,10,attack_sweep_bursty,2048,B2_benign_trigger,1.0
primary,test,bursty,200,10,attack_sweep_bursty,2048,B2_FNR,0.0
primary,test,bursty,200,10,attack_sweep_bursty,2048,B2_J,0.0
primary,test,bursty,200,10,attack_sweep_bursty,2048,B5_initial_attack_alert,1.0
primary,test,bursty,200,10,attack_sweep_bursty,2048,B5_initial_benign_trigger,1.0
primary,test,bursty,200,10,attack_sweep_bursty,2048,B5_initial_FNR,0.0
primary,test,bursty,200,10,attack_sweep_bursty,2048,B5_initial_J,0.0
primary,test,bursty,200,10,attack_sweep_bursty,2048,B5_locked_attack_alert,1.0
primary,test,bursty,200,10,attack_sweep_bursty,2048,B5_locked_benign_trigger,0.9933333333333333
primary,test,bursty,200,10,attack_sweep_bursty,2048,B5_locked_FNR,0.0
primary,test,bursty,200,10,attack_sweep_bursty,2048,B5_locked_J,0.00666666666666671
primary,test,bursty,200,10,attack_sweep_bursty,65536,entropy_AP,0.5106030858146073
primary,test,bursty,200,10,attack_sweep_bursty,65536,unique_ratio_AP,0.5487141597371394
primary,test,bursty,200,10,attack_sweep_bursty,65536,B2_attack_alert,1.0
primary,test,bursty,200,10,attack_sweep_bursty,65536,B2_benign_trigger,1.0
primary,test,bursty,200,10,attack_sweep_bursty,65536,B2_FNR,0.0
primary,test,bursty,200,10,attack_sweep_bursty,65536,B2_J,0.0
primary,test,bursty,200,10,attack_sweep_bursty,65536,B5_initial_attack_alert,1.0
primary,test,bursty,200,10,attack_sweep_bursty,65536,B5_initial_benign_trigger,1.0
primary,test,bursty,200,10,attack_sweep_bursty,65536,B5_initial_FNR,0.0
primary,test,bursty,200,10,attack_sweep_bursty,65536,B5_initial_J,0.0
primary,test,bursty,200,10,attack_sweep_bursty,65536,B5_locked_attack_alert,1.0
primary,test,bursty,200,10,attack_sweep_bursty,65536,B5_locked_benign_trigger,1.0
primary,test,bursty,200,10,attack_sweep_bursty,65536,B5_locked_FNR,0.0
primary,test,bursty,200,10,attack_sweep_bursty,65536,B5_locked_J,0.0
primary,test,bursty,200,16,attack_sweep_bursty,2048,entropy_AP,0.6056369553260706
primary,test,bursty,200,16,attack_sweep_bursty,2048,unique_ratio_AP,0.9519744162633409
primary,test,bursty,200,16,attack_sweep_bursty,2048,B2_attack_alert,1.0
primary,test,bursty,200,16,attack_sweep_bursty,2048,B2_benign_trigger,1.0
primary,test,bursty,200,16,attack_sweep_bursty,2048,B2_FNR,0.0
primary,test,bursty,200,16,attack_sweep_bursty,2048,B2_J,0.0
primary,test,bursty,200,16,attack_sweep_bursty,2048,B5_initial_attack_alert,1.0
primary,test,bursty,200,16,attack_sweep_bursty,2048,B5_initial_benign_trigger,1.0
primary,test,bursty,200,16,attack_sweep_bursty,2048,B5_initial_FNR,0.0
primary,test,bursty,200,16,attack_sweep_bursty,2048,B5_initial_J,0.0
primary,test,bursty,200,16,attack_sweep_bursty,2048,B5_locked_attack_alert,1.0
primary,test,bursty,200,16,attack_sweep_bursty,2048,B5_locked_benign_trigger,1.0
primary,test,bursty,200,16,attack_sweep_bursty,2048,B5_locked_FNR,0.0
primary,test,bursty,200,16,attack_sweep_bursty,2048,B5_locked_J,0.0
primary,test,bursty,200,16,attack_sweep_bursty,65536,entropy_AP,0.5140705549478444
primary,test,bursty,200,16,attack_sweep_bursty,65536,unique_ratio_AP,0.577260230657112
primary,test,bursty,200,16,attack_sweep_bursty,65536,B2_attack_alert,1.0
primary,test,bursty,200,16,attack_sweep_bursty,65536,B2_benign_trigger,1.0
primary,test,bursty,200,16,attack_sweep_bursty,65536,B2_FNR,0.0
primary,test,bursty,200,16,attack_sweep_bursty,65536,B2_J,0.0
primary,test,bursty,200,16,attack_sweep_bursty,65536,B5_initial_attack_alert,1.0
primary,test,bursty,200,16,attack_sweep_bursty,65536,B5_initial_benign_trigger,1.0
primary,test,bursty,200,16,attack_sweep_bursty,65536,B5_initial_FNR,0.0
primary,test,bursty,200,16,attack_sweep_bursty,65536,B5_initial_J,0.0
primary,test,bursty,200,16,attack_sweep_bursty,65536,B5_locked_attack_alert,1.0
primary,test,bursty,200,16,attack_sweep_bursty,65536,B5_locked_benign_trigger,1.0
primary,test,bursty,200,16,attack_sweep_bursty,65536,B5_locked_FNR,0.0
primary,test,bursty,200,16,attack_sweep_bursty,65536,B5_locked_J,0.0
secondary,test,continuous,24,3,attack_dup_sweep_continuous,2048,entropy_AP,0.31898838429882553
secondary,test,continuous,24,3,attack_dup_sweep_continuous,2048,unique_ratio_AP,0.3157530896202966
secondary,test,continuous,24,3,attack_dup_sweep_continuous,2048,B2_attack_alert,0.49333333333333335
secondary,test,continuous,24,3,attack_dup_sweep_continuous,2048,B2_benign_trigger,0.49333333333333335
secondary,test,continuous,24,3,attack_dup_sweep_continuous,2048,B2_FNR,0.5066666666666666
secondary,test,continuous,24,3,attack_dup_sweep_continuous,2048,B2_J,0.0
secondary,test,continuous,24,3,attack_dup_sweep_continuous,2048,B5_initial_attack_alert,0.0
secondary,test,continuous,24,3,attack_dup_sweep_continuous,2048,B5_initial_benign_trigger,0.49333333333333335
secondary,test,continuous,24,3,attack_dup_sweep_continuous,2048,B5_initial_FNR,1.0
secondary,test,continuous,24,3,attack_dup_sweep_continuous,2048,B5_initial_J,-0.49333333333333335
secondary,test,continuous,24,3,attack_dup_sweep_continuous,2048,B5_locked_attack_alert,0.0
secondary,test,continuous,24,3,attack_dup_sweep_continuous,2048,B5_locked_benign_trigger,0.0
secondary,test,continuous,24,3,attack_dup_sweep_continuous,2048,B5_locked_FNR,1.0
secondary,test,continuous,24,3,attack_dup_sweep_continuous,2048,B5_locked_J,0.0
secondary,test,continuous,24,3,attack_dup_sweep_continuous,65536,entropy_AP,0.3189821677412478
secondary,test,continuous,24,3,attack_dup_sweep_continuous,65536,unique_ratio_AP,0.3157530896202966
secondary,test,continuous,24,3,attack_dup_sweep_continuous,65536,B2_attack_alert,0.49333333333333335
secondary,test,continuous,24,3,attack_dup_sweep_continuous,65536,B2_benign_trigger,0.49333333333333335
secondary,test,continuous,24,3,attack_dup_sweep_continuous,65536,B2_FNR,0.5066666666666666
secondary,test,continuous,24,3,attack_dup_sweep_continuous,65536,B2_J,0.0
secondary,test,continuous,24,3,attack_dup_sweep_continuous,65536,B5_initial_attack_alert,0.0
secondary,test,continuous,24,3,attack_dup_sweep_continuous,65536,B5_initial_benign_trigger,0.49333333333333335
secondary,test,continuous,24,3,attack_dup_sweep_continuous,65536,B5_initial_FNR,1.0
secondary,test,continuous,24,3,attack_dup_sweep_continuous,65536,B5_initial_J,-0.49333333333333335
secondary,test,continuous,24,3,attack_dup_sweep_continuous,65536,B5_locked_attack_alert,0.0
secondary,test,continuous,24,3,attack_dup_sweep_continuous,65536,B5_locked_benign_trigger,0.0
secondary,test,continuous,24,3,attack_dup_sweep_continuous,65536,B5_locked_FNR,1.0
secondary,test,continuous,24,3,attack_dup_sweep_continuous,65536,B5_locked_J,0.0
secondary,test,continuous,24,3,attack_fixed_continuous,2048,entropy_AP,0.31082729662773895
secondary,test,continuous,24,3,attack_fixed_continuous,2048,unique_ratio_AP,0.3118236327932742
secondary,test,continuous,24,3,attack_fixed_continuous,2048,B2_attack_alert,0.49333333333333335
secondary,test,continuous,24,3,attack_fixed_continuous,2048,B2_benign_trigger,0.49333333333333335
secondary,test,continuous,24,3,attack_fixed_continuous,2048,B2_FNR,0.5066666666666666
secondary,test,continuous,24,3,attack_fixed_continuous,2048,B2_J,0.0
secondary,test,continuous,24,3,attack_fixed_continuous,2048,B5_initial_attack_alert,0.0
secondary,test,continuous,24,3,attack_fixed_continuous,2048,B5_initial_benign_trigger,0.49333333333333335
secondary,test,continuous,24,3,attack_fixed_continuous,2048,B5_initial_FNR,1.0
secondary,test,continuous,24,3,attack_fixed_continuous,2048,B5_initial_J,-0.49333333333333335
secondary,test,continuous,24,3,attack_fixed_continuous,2048,B5_locked_attack_alert,0.0
secondary,test,continuous,24,3,attack_fixed_continuous,2048,B5_locked_benign_trigger,0.0
secondary,test,continuous,24,3,attack_fixed_continuous,2048,B5_locked_FNR,1.0
secondary,test,continuous,24,3,attack_fixed_continuous,2048,B5_locked_J,0.0
secondary,test,continuous,24,3,attack_fixed_continuous,65536,entropy_AP,0.31082729662773895
secondary,test,continuous,24,3,attack_fixed_continuous,65536,unique_ratio_AP,0.31182363279327424
secondary,test,continuous,24,3,attack_fixed_continuous,65536,B2_attack_alert,0.49333333333333335
secondary,test,continuous,24,3,attack_fixed_continuous,65536,B2_benign_trigger,0.49333333333333335
secondary,test,continuous,24,3,attack_fixed_continuous,65536,B2_FNR,0.5066666666666666
secondary,test,continuous,24,3,attack_fixed_continuous,65536,B2_J,0.0
secondary,test,continuous,24,3,attack_fixed_continuous,65536,B5_initial_attack_alert,0.0
secondary,test,continuous,24,3,attack_fixed_continuous,65536,B5_initial_benign_trigger,0.49333333333333335
secondary,test,continuous,24,3,attack_fixed_continuous,65536,B5_initial_FNR,1.0
secondary,test,continuous,24,3,attack_fixed_continuous,65536,B5_initial_J,-0.49333333333333335
secondary,test,continuous,24,3,attack_fixed_continuous,65536,B5_locked_attack_alert,0.0
secondary,test,continuous,24,3,attack_fixed_continuous,65536,B5_locked_benign_trigger,0.0
secondary,test,continuous,24,3,attack_fixed_continuous,65536,B5_locked_FNR,1.0
secondary,test,continuous,24,3,attack_fixed_continuous,65536,B5_locked_J,0.0
secondary,test,continuous,24,3,attack_random_continuous,2048,entropy_AP,0.49784189966158515
secondary,test,continuous,24,3,attack_random_continuous,2048,unique_ratio_AP,0.4969258041042952
secondary,test,continuous,24,3,attack_random_continuous,2048,B2_attack_alert,0.49333333333333335
secondary,test,continuous,24,3,attack_random_continuous,2048,B2_benign_trigger,0.49333333333333335
secondary,test,continuous,24,3,attack_random_continuous,2048,B2_FNR,0.5066666666666666
secondary,test,continuous,24,3,attack_random_continuous,2048,B2_J,0.0
secondary,test,continuous,24,3,attack_random_continuous,2048,B5_initial_attack_alert,0.49333333333333335
secondary,test,continuous,24,3,attack_random_continuous,2048,B5_initial_benign_trigger,0.49333333333333335
secondary,test,continuous,24,3,attack_random_continuous,2048,B5_initial_FNR,0.5066666666666666
secondary,test,continuous,24,3,attack_random_continuous,2048,B5_initial_J,0.0
secondary,test,continuous,24,3,attack_random_continuous,2048,B5_locked_attack_alert,0.0
secondary,test,continuous,24,3,attack_random_continuous,2048,B5_locked_benign_trigger,0.0
secondary,test,continuous,24,3,attack_random_continuous,2048,B5_locked_FNR,1.0
secondary,test,continuous,24,3,attack_random_continuous,2048,B5_locked_J,0.0
secondary,test,continuous,24,3,attack_random_continuous,65536,entropy_AP,0.5
secondary,test,continuous,24,3,attack_random_continuous,65536,unique_ratio_AP,0.5
secondary,test,continuous,24,3,attack_random_continuous,65536,B2_attack_alert,0.49333333333333335
secondary,test,continuous,24,3,attack_random_continuous,65536,B2_benign_trigger,0.49333333333333335
secondary,test,continuous,24,3,attack_random_continuous,65536,B2_FNR,0.5066666666666666
secondary,test,continuous,24,3,attack_random_continuous,65536,B2_J,0.0
secondary,test,continuous,24,3,attack_random_continuous,65536,B5_initial_attack_alert,0.49333333333333335
secondary,test,continuous,24,3,attack_random_continuous,65536,B5_initial_benign_trigger,0.49333333333333335
secondary,test,continuous,24,3,attack_random_continuous,65536,B5_initial_FNR,0.5066666666666666
secondary,test,continuous,24,3,attack_random_continuous,65536,B5_initial_J,0.0
secondary,test,continuous,24,3,attack_random_continuous,65536,B5_locked_attack_alert,0.0
secondary,test,continuous,24,3,attack_random_continuous,65536,B5_locked_benign_trigger,0.0
secondary,test,continuous,24,3,attack_random_continuous,65536,B5_locked_FNR,1.0
secondary,test,continuous,24,3,attack_random_continuous,65536,B5_locked_J,0.0
primary,test,continuous,24,3,attack_sweep_continuous,2048,entropy_AP,0.5029055994239923
primary,test,continuous,24,3,attack_sweep_continuous,2048,unique_ratio_AP,0.5218788891564957
primary,test,continuous,24,3,attack_sweep_continuous,2048,B2_attack_alert,0.49333333333333335
primary,test,continuous,24,3,attack_sweep_continuous,2048,B2_benign_trigger,0.49333333333333335
primary,test,continuous,24,3,attack_sweep_continuous,2048,B2_FNR,0.5066666666666666
primary,test,continuous,24,3,attack_sweep_continuous,2048,B2_J,0.0
primary,test,continuous,24,3,attack_sweep_continuous,2048,B5_initial_attack_alert,0.49333333333333335
primary,test,continuous,24,3,attack_sweep_continuous,2048,B5_initial_benign_trigger,0.49333333333333335
primary,test,continuous,24,3,attack_sweep_continuous,2048,B5_initial_FNR,0.5066666666666666
primary,test,continuous,24,3,attack_sweep_continuous,2048,B5_initial_J,0.0
primary,test,continuous,24,3,attack_sweep_continuous,2048,B5_locked_attack_alert,0.0
primary,test,continuous,24,3,attack_sweep_continuous,2048,B5_locked_benign_trigger,0.0
primary,test,continuous,24,3,attack_sweep_continuous,2048,B5_locked_FNR,1.0
primary,test,continuous,24,3,attack_sweep_continuous,2048,B5_locked_J,0.0
primary,test,continuous,24,3,attack_sweep_continuous,65536,entropy_AP,0.5
primary,test,continuous,24,3,attack_sweep_continuous,65536,unique_ratio_AP,0.5
primary,test,continuous,24,3,attack_sweep_continuous,65536,B2_attack_alert,0.49333333333333335
primary,test,continuous,24,3,attack_sweep_continuous,65536,B2_benign_trigger,0.49333333333333335
primary,test,continuous,24,3,attack_sweep_continuous,65536,B2_FNR,0.5066666666666666
primary,test,continuous,24,3,attack_sweep_continuous,65536,B2_J,0.0
primary,test,continuous,24,3,attack_sweep_continuous,65536,B5_initial_attack_alert,0.49333333333333335
primary,test,continuous,24,3,attack_sweep_continuous,65536,B5_initial_benign_trigger,0.49333333333333335
primary,test,continuous,24,3,attack_sweep_continuous,65536,B5_initial_FNR,0.5066666666666666
primary,test,continuous,24,3,attack_sweep_continuous,65536,B5_initial_J,0.0
primary,test,continuous,24,3,attack_sweep_continuous,65536,B5_locked_attack_alert,0.0
primary,test,continuous,24,3,attack_sweep_continuous,65536,B5_locked_benign_trigger,0.0
primary,test,continuous,24,3,attack_sweep_continuous,65536,B5_locked_FNR,1.0
primary,test,continuous,24,3,attack_sweep_continuous,65536,B5_locked_J,0.0
secondary,test,continuous,24,7,attack_dup_sweep_continuous,2048,entropy_AP,0.31518247042604164
secondary,test,continuous,24,7,attack_dup_sweep_continuous,2048,unique_ratio_AP,0.3156491139772973
secondary,test,continuous,24,7,attack_dup_sweep_continuous,2048,B2_attack_alert,0.5333333333333333
secondary,test,continuous,24,7,attack_dup_sweep_continuous,2048,B2_benign_trigger,0.5333333333333333
secondary,test,continuous,24,7,attack_dup_sweep_continuous,2048,B2_FNR,0.4666666666666667
secondary,test,continuous,24,7,attack_dup_sweep_continuous,2048,B2_J,0.0
secondary,test,continuous,24,7,attack_dup_sweep_continuous,2048,B5_initial_attack_alert,0.0
secondary,test,continuous,24,7,attack_dup_sweep_continuous,2048,B5_initial_benign_trigger,0.5333333333333333
