split,profile,condition,role,level,pair_id,schedule_seed,query_seed,payload_seed,arrival_schedule_sha256,query_schedule_sha256,decisions,fragments_total,benign_fragments_total,attack_fragments_total,measurement_start_seconds,measurement_end_seconds,samples_mean,samples_p95,entropy_mean,unique_ratio_mean,blocks_legacy,blocks_combined,blocks_volume,blocks_entropy,blocks_unique,rate_legacy,rate_combined,rate_volume,rate_entropy,rate_unique,raw_file,raw_sha256
validation,continuous,attack_fixed_continuous,attack,60,0,10210537045640306180,13039003191039599806,13556048489419603098,432e7cf0167ffff5015f177e868903b025b6012c361f4dc8591bed2a990075b6,dc17a0a294b99a0e55c19a7a2e0221fbcf7962e5d412f173d0ff2da47f5391e3,150,1253,129,1124,6.096508261760505,43.346508261760505,58.513333333333335,67.54999999999998,0.7545725055457734,0.12213849269992239,150,0,150,0,0,1.0,0.0,1.0,0.0,0.0,raw_runs/validation/attack_fixed_continuous/level_60/pair_00.jsonl.gz,ec3deb36d421df5967bead147f40959474679cf8e2e347e286dc14fdb4fd60ab
validation,continuous,attack_fixed_continuous,attack,60,1,9928620648339921539,13239255145390138332,3274676075953671268,f806be8f1d08a3c802846997cc171ae87c409a4def8d277e0ddbd86427fea4f5,d7f309cf0ee52ec0146e0ba6749b2d83c249956c04f7284f33c0951bd783f552,150,1300,130,1170,6.041834152060623,43.29183415206062,61.14666666666667,72.0,0.7303256934370459,0.11671566396484723,150,0,150,0,0,1.0,0.0,1.0,0.0,0.0,raw_runs/validation/attack_fixed_continuous/level_60/pair_01.jsonl.gz,4eecb105a5a36cec2f09ae10a9d835b2990697b0bba9404c039115b81167465f
validation,continuous,attack_fixed_continuous,attack,60,2,7522586624996396663,1904021104845447304,8732465663655220188,d2b71f52ceecbf342579d1571f68e0f1d2711a30c78f79aae3d4658162745f14,b2e824f41c5eff2c7d8e2a5adc0db00dadd68cba4af3a2cc0e9cb553270a7ac7,150,1292,137,1155,6.096715117160257,43.34671511716026,60.02,70.0,0.7816398535451891,0.12482747914064964,150,0,150,0,0,1.0,0.0,1.0,0.0,0.0,raw_runs/validation/attack_fixed_continuous/level_60/pair_02.jsonl.gz,4cfaa1876b5fbd03f5f8437f3486a337e2c2eff80348c78842c7691a4dfb08c9
validation,continuous,attack_fixed_continuous,attack,60,3,15433724244603090679,170838089815200015,13079895663597893794,766c44fb198452664208bb17f3b5b1b2ada57638283775597bf28db552614f47,ecb7eb14591604a6f525019511ec44cdbcbeb5ccd772bb30b8bacf482a0b7a70,150,1317,126,1191,6.249703722032016,43.49970372203202,61.346666666666664,75.54999999999998,0.7163814324305088,0.11451464220716176,150,0,150,0,0,1.0,0.0,1.0,0.0,0.0,raw_runs/validation/attack_fixed_continuous/level_60/pair_03.jsonl.gz,445e3419ed3aece08c43aec458224063f408b88d80ba66ef66c034f613a7964d
validation,continuous,attack_fixed_continuous,attack,60,4,11038982360530583690,2879818582982038012,13368314332126595571,1bffbd8b05a1b296883a05ee643d663048b9eb46dee92f25f52f467c972f8aac,10aebaaf39f44f893f4beb2a79dcd0598e417106e097f6242e7d5f779dccd75b,150,1338,141,1197,6.104050882513569,43.35405088251357,62.846666666666664,73.0,0.7818370611189464,0.12316959821675501,150,0,150,0,0,1.0,0.0,1.0,0.0,0.0,raw_runs/validation/attack_fixed_continuous/level_60/pair_04.jsonl.gz,eef22261ee7903d382b8ee85cb32aacbfe9c9fc58fc155883ad45b3b60bce9f6
validation,continuous,attack_fixed_continuous,attack,60,5,6501249040653453308,14162299130731498581,9978927156981175434,c1766199a63860dc224df676938cb39518f0b2e13132f3694b7f2976c5cf3bc5,a2d4ea153522c3022f8a38c0fafe94fcf1383a45889fd136f62c9586ac83a57a,150,1299,117,1182,6.151044227420136,43.40104422742014,59.96666666666667,73.64999999999995,0.64624532855726,0.10586773577717279,150,0,150,0,0,1.0,0.0,1.0,0.0,0.0,raw_runs/validation/attack_fixed_continuous/level_60/pair_05.jsonl.gz,a48c73b823dee310e766b01d7574a2efe44203fe903b865c26cfeb6adc48462a
validation,continuous,attack_fixed_continuous,attack,60,6,6930678653229076526,15252313809878852804,9660121157368424005,74c3a65c7a39890555ea2ef83745a4f894f8dfd29f5f26fd0bac85d8a0067dfa,f11c305251a34ed3f342b0762eb9f4ae368d3534254260742db3795d4a88e21b,150,1360,139,1221,6.058917278961883,43.308917278961886,62.166666666666664,73.0,0.7680739327096329,0.12153280104410612,150,0,150,0,0,1.0,0.0,1.0,0.0,0.0,raw_runs/validation/attack_fixed_continuous/level_60/pair_06.jsonl.gz,c0304af2928d6f1abb5205e1882c3bf0221840c88f571efad50eecf5e36dc06b
validation,continuous,attack_fixed_continuous,attack,60,7,1348166448913175725,7166705425644547172,9843480043998362170,3b3fd4ca1b418b46ae160232bb7ea9df85fab8cb2f885b3ee5869b7b7025ba7a,f81ee852ae94da7149be986556ca359f297c99f61e31a0e3ba1f71fedfd22019,150,1312,120,1192,6.067832573126943,43.31783257312694,61.333333333333336,73.54999999999998,0.6481445346690645,0.1054269463558231,150,0,150,0,0,1.0,0.0,1.0,0.0,0.0,raw_runs/validation/attack_fixed_continuous/level_60/pair_07.jsonl.gz,8c68ccef979fc7d4d88672edb8179dedcdd18194def9c1f45445b3e0a30ffa2a
validation,continuous,attack_fixed_continuous,attack,60,8,2223942126534782594,5544788755826056274,12987839232223070839,687d2a424be8b8efd7ebf54bd349725ce473ed065b0e4342220727021dd22ae6,5cc8e935f87b1631f0e1b192bf6d26c2e454e8bbf28c437a13417a080fd88846,150,1298,137,1161,6.179456669312525,43.42945666931252,60.4,75.54999999999998,0.7691338941428163,0.12312378785570609,150,0,150,0,0,1.0,0.0,1.0,0.0,0.0,raw_runs/validation/attack_fixed_continuous/level_60/pair_08.jsonl.gz,5861a16b409bbc48cdb442102089bef5669bead9172c8fdb5bd96dfd954464b1
validation,continuous,attack_fixed_continuous,attack,60,9,3808796865063232507,11435988634758829509,3346237823658729381,cf763193d6503c3b26a2d262b080f3dc840c3b1ee7e0afe4f074062cd16a82ee,3bf8fc385035b10083c69f200712171afc9f035e471f6854a7c655fcb25ad4ba,150,1289,125,1164,6.052958211818615,43.30295821181861,60.193333333333335,73.0,0.7311755036304388,0.11810595254826967,150,0,150,0,0,1.0,0.0,1.0,0.0,0.0,raw_runs/validation/attack_fixed_continuous/level_60/pair_09.jsonl.gz,efac05ba9f7aeac06c6715e0cc1cd6efc3525fb57506f8f6e51245a5ea32a76c
validation,continuous,attack_fixed_continuous,attack,120,0,3323202025522884144,3919892587191201774,12547678662281266,4f7d26939bdc094d331838e7dfb08cf8839a752aa877c57d268901071658ce2a,998fc28387fb7d73904539ade66efdbdfb35ece6899bfdca7883835a29321836,150,2632,278,2354,6.081800537081934,43.33180053708193,121.39333333333333,139.54999999999998,0.8779467907136582,0.11412981564903883,150,0,150,0,0,1.0,0.0,1.0,0.0,0.0,raw_runs/validation/attack_fixed_continuous/level_120/pair_00.jsonl.gz,c8b00b5f634fd72e0475db51130fbfa508964893d5e88cf8f809b9e90ab60b48
validation,continuous,attack_fixed_continuous,attack,120,1,3632502082100150952,14458099276214665080,4433976674848403420,1d4f49b35b6c995a11a6613ae248928dfcefa7acede0dea72c411fbb22260b60,b58d9de989e3ffccc49fda66a98bdc5162c04a628e35305eb26665e94523ff91,150,2573,234,2339,6.1581349055919,43.4081349055919,118.68666666666667,131.54999999999998,0.764671359288538,0.10105458182901757,150,0,150,0,0,1.0,0.0,1.0,0.0,0.0,raw_runs/validation/attack_fixed_continuous/level_120/pair_01.jsonl.gz,f7730c1b73a12f10ca45ca8e867ef005904fdc4fa75d22005ce5244b8f702660
validation,continuous,attack_fixed_continuous,attack,120,2,574697187446849259,10357320109490916321,16622690183883044709,6fcc7db4f9ae8ad6676ef76e42cef9fdedcea064fb271a63a2b50315bf5c751b,1d14aa4af616e9e5a9f146fcfd6bdac98b14b8d30e6b56ebac7abf463c5cc135,150,2582,249,2333,6.17128757904506,43.42128757904506,118.39333333333333,136.0,0.8195883887317685,0.10757574192113156,150,0,150,0,0,1.0,0.0,1.0,0.0,0.0,raw_runs/validation/attack_fixed_continuous/level_120/pair_02.jsonl.gz,47dbb372964a4cc79533e5286f28543186c1e27345f2f6f89bbf27da59cefb1e
validation,continuous,attack_fixed_continuous,attack,120,3,14773419784552033624,3391129516678855901,3996463756549101866,6e5ac5ac60082f0e223fd2ed8b4f0d0fda254516fc6e92fcc714d958bb72aedb,716f6ed0ae59ef6db109c7263d0a530cd6a43c9a99551ed72df8a50452007d00,150,2629,261,2368,6.040220111687934,43.29022011168794,119.33333333333333,135.0,0.8279505946267605,0.10847984292113395,150,0,150,0,0,1.0,0.0,1.0,0.0,0.0,raw_runs/validation/attack_fixed_continuous/level_120/pair_03.jsonl.gz,39891ce9ffe42f91e892557e5765fbfb50b45d0f3c9a760a546a28ee645b0089
validation,continuous,attack_fixed_continuous,attack,120,4,15448474526324906631,9601861437639727442,12960207463236852014,3783307b7d364f98e92e8853f4b632cf42f62aac444f97a8de8b804604931242,a9544cb0934dc26840e3afc1d98fb4fe5ff7a891bf1303b9946a769654b80f2e,150,2637,277,2360,6.087009859121857,43.337009859121856,120.34,134.54999999999998,0.8621870407269193,0.11277134392644766,150,0,150,0,0,1.0,0.0,1.0,0.0,0.0,raw_runs/validation/attack_fixed_continuous/level_120/pair_04.jsonl.gz,ed0b55ec1f20c47d90643fbce50b9e71e96e00da479e77c18f9f93e76e703cd4
validation,continuous,attack_fixed_continuous,attack,120,5,1377657481134050107,1823639970583859415,8736411990512653621,1b2b1942753879cc50aa4bd5bffe38e68cc49f8de5611616b98f39260236b3e4,e909e1c5ca1dbc68e129a0f8a280b0b6e65707f643dbd55d9c102db9ddf9ece7,150,2681,272,2409,6.02450567884228,43.27450567884228,122.24666666666667,140.54999999999998,0.8288721704430352,0.1077569323192975,150,0,150,0,0,1.0,0.0,1.0,0.0,0.0,raw_runs/validation/attack_fixed_continuous/level_120/pair_05.jsonl.gz,dac8c481a22a183919520d673620ec03a5f06b206ae3c41979f5b145e5f0287b
validation,continuous,attack_fixed_continuous,attack,120,6,8400009760640007586,14621289125797335566,1367507881794898015,ad6c3c8fa4973966535deb4e98a22cf2da0017cf359f990f3ff551cddac407d0,a00cf530564c6923c37a6e5b89541020ffda79ff5488c87cbb71a9cc29f4fa9c,150,2555,245,2310,6.130285243733856,43.38028524373386,118.65333333333334,136.0,0.7632885987671341,0.10063421685219757,150,0,150,0,0,1.0,0.0,1.0,0.0,0.0,raw_runs/validation/attack_fixed_continuous/level_120/pair_06.jsonl.gz,9735469c8e7aee4c52a4e541a3deec52c8902822c079cca71eb93c08f79a9dfe
validation,continuous,attack_fixed_continuous,attack,120,7,5475527399028966433,15282131669469359278,10272291493066325439,745b00006f7aa1831e4cb1153583f26e3416f59e5a6edec463e4268f957d5fcb,150292d16a3b8b342bedf3bd424d567617f21e9666d4addaeda5b547135cd36d,150,2642,303,2339,6.2217785369659975,43.471778536966,121.60666666666667,145.0,0.9392507348526791,0.12169473531473055,150,0,150,0,0,1.0,0.0,1.0,0.0,0.0,raw_runs/validation/attack_fixed_continuous/level_120/pair_07.jsonl.gz,eb43e5e68391d8880c2a51759e4540a0ef286bfb09115cde5cf7b5f051e3fd79
validation,continuous,attack_fixed_continuous,attack,120,8,8501697092527940708,1068103047378825753,18368069327584207253,ff45bea18e0d0d79b2caff931a209522e59b796334c9b317a7e51652e15ab607,78ec999ffe959b4a28c9733ca888e0c6e46651c894ea8b4c307f4e1ad63ae731,150,2612,271,2341,6.202483654908547,43.45248365490855,122.36,138.54999999999998,0.869049627419358,0.11305935802602661,150,0,150,0,0,1.0,0.0,1.0,0.0,0.0,raw_runs/validation/attack_fixed_continuous/level_120/pair_08.jsonl.gz,456a24d644d61b50f16c753669c6e08330ba8f0f8b7a55fbe7c982b9cda7665a
validation,continuous,attack_fixed_continuous,attack,120,9,5766102741234575094,8092898047589033730,17398163271733348117,69ad04d76e05fed7307543b039f8beca20e53d6184de4ebdb2ef81b786977665,e7596ac415aed9cfd0c7ddc4cfb07a40979bf84635652401143891b81a6d36f1,150,2541,255,2286,6.126538218657421,43.37653821865742,116.42,130.0,0.8450745253027712,0.11143624796972212,150,0,150,0,0,1.0,0.0,1.0,0.0,0.0,raw_runs/validation/attack_fixed_continuous/level_120/pair_09.jsonl.gz,4605b7f122fa355e96be5c28451a791f391d1e57ecc5741d3575b81d814f1f21
validation,continuous,attack_fixed_continuous,attack,200,0,16896053770025021303,7915734813195450471,16963389898774658436,d6271e64fe10dbc2de2748330b2473a4ff26d331ff00fb33f1da72be1ffa418a,49de654accff696dd3955f93e610af300ed809d256b843322d67cbea27ac4443,150,4325,433,3892,6.18261570604099,43.43261570604099,201.19333333333333,220.0,0.9113260475479195,0.10511487344303522,150,0,150,0,0,1.0,0.0,1.0,0.0,0.0,raw_runs/validation/attack_fixed_continuous/level_200/pair_00.jsonl.gz,9dd5c3e1f90763478b4851e634baf8ab2463e4050cb6f51003362255f771ef72
validation,continuous,attack_fixed_continuous,attack,200,1,12538011232869618596,8804615315091063918,1882761939880546715,458ca73347d2aa06e857410a017cc7fbb82c07e72e6832f1b324521941ae5fbb,4b2a8e3c3476ea778f76c888c9ed72faf00dd3ee05a7859497f54eddf8a0e7a8,150,4410,434,3976,6.154319324939192,43.404319324939195,203.68,227.54999999999998,0.8777927236713297,0.10137862836190535,150,0,150,0,0,1.0,0.0,1.0,0.0,0.0,raw_runs/validation/attack_fixed_continuous/level_200/pair_01.jsonl.gz,4bb08a2c1dc047e514d430cd41459a2dadaf4620631ac4734bb20c3166450797
validation,continuous,attack_fixed_continuous,attack,200,2,11803072693694383989,3280735146631786287,4626960050137488726,1eeed2f06e4816d892330161aa88972a9e3eae28b647ad0004039b8b3854d04a,babdf68d65c3a150f943baf868dec2a73d7c668c7b11eb3fb5a5534a6de378fd,150,4296,404,3892,6.052010389897435,43.30201038989743,197.85333333333332,217.54999999999998,0.8651386902389053,0.10098965710152653,150,0,150,0,0,1.0,0.0,1.0,0.0,0.0,raw_runs/validation/attack_fixed_continuous/level_200/pair_02.jsonl.gz,f7d06160858adb18e67e564c87733aafff5abd604934c65b4c69c5cc4b4866e8
validation,continuous,attack_fixed_continuous,attack,200,3,13487829710686587815,3110413854763646972,10141400104822873809,461c3c52a43c19eb111f881ccb78973890f3530d60df070b6555a88b1ed8cf5f,c7a5e684a27a7e21f92dbcd61b04737eefc3f50f1898d2c978ffa2099d79b129,150,4336,468,3868,6.144175744707097,43.3941757447071,201.08,222.0,0.952925378791406,0.10993591729982488,150,0,150,0,0,1.0,0.0,1.0,0.0,0.0,raw_runs/validation/attack_fixed_continuous/level_200/pair_03.jsonl.gz,a40e1d8eb0ef4e7642ef9615057d6a7011a5c2acb3421f4d653061699f8b2161
validation,continuous,attack_fixed_continuous,attack,200,4,17380600800855691167,16011601727573698192,17512500322419079901,2b65dd9d583f256af599240663a48e8af3ae34531cde52ba43851b44e9dc7cb9,e4c9876a8521bd3fa9362756cccba28cc573e755147e119f0c5a96835c839aa4,150,4325,436,3889,6.22212131014862,43.47212131014862,199.85333333333332,220.09999999999997,0.8931453480734206,0.10365707191733983,150,0,150,0,0,1.0,0.0,1.0,0.0,0.0,raw_runs/validation/attack_fixed_continuous/level_200/pair_04.jsonl.gz,309f9c50b4fa5d1a8ea42f33a05dfe016bdee18f702de46478ddb09d7cf4b862
validation,continuous,attack_fixed_continuous,attack,200,5,5754068155048241029,7449902621578396747,22463691245109554,6716731180adf8e012de2621d72b24e94323bf2ba4ac00d394f14d6e77596aec,2ca5a3900f68bec8d63da7bd6ebb998ad932370ab92ec786ff9afe1690bdce2c,150,4297,424,3873,6.018876585395886,43.26887658539589,197.58666666666667,219.09999999999997,0.8852584168267877,0.10311126714463711,150,0,150,0,0,1.0,0.0,1.0,0.0,0.0,raw_runs/validation/attack_fixed_continuous/level_200/pair_05.jsonl.gz,62dafcff234cf141d4eb427a2c51550fd0b07a4f7b3056130218c0d8470f4302
validation,continuous,attack_fixed_continuous,attack,200,6,1645876900916925604,11395646348622656676,2897943624537368248,4caba74a1e76bfc43bb2d36e877e2149fe722ddda77bed53f9631785ce26a7fa,02af9b8e34616e4f235ff77928b82a1589a836b21919c267f03dfc478ddc7707,150,4248,391,3857,6.215066865568912,43.465066865568915,196.43333333333334,220.09999999999997,0.8298016137235714,0.09733719329761366,150,0,150,0,0,1.0,0.0,1.0,0.0,0.0,raw_runs/validation/attack_fixed_continuous/level_200/pair_06.jsonl.gz,71677ff41285005c0ba50d248819bf4a04befaec98fdfba725154d8a8f44be80
validation,continuous,attack_fixed_continuous,attack,200,7,13114428025745130402,17453802610118128909,18022436884197460430,194af0a5e567e86261a5fd8a25a6cb5ab3864ab4a56440e35d025de9b7c01246,bbe61de2834f8e66476b60e335705e0e7f225752fee9951295ebffeee28f8d70,150,4305,445,3860,6.09499432545937,43.34499432545937,198.93333333333334,223.54999999999998,0.9323515361039676,0.1079243905068302,150,0,150,0,0,1.0,0.0,1.0,0.0,0.0,raw_runs/validation/attack_fixed_continuous/level_200/pair_07.jsonl.gz,03d502b3fe5a90a07f84df0f7232cbd8f08b5961d45399ae98154802746778af
validation,continuous,attack_fixed_continuous,attack,200,8,3250270310716571915,1919140345050504339,5956631412778695772,e7a38b8a3d056b80a21ee2c4b6debfb3d2ff9785ff0bb2b2157bf722b2b9c777,ae07c3368e62aeafea0b94897588d6724e69ca60604c851f11be637bf4d6aa42,150,4283,409,3874,6.135860151302833,43.385860151302836,197.49333333333334,216.0,0.8734839687723968,0.10167475193325048,150,0,150,0,0,1.0,0.0,1.0,0.0,0.0,raw_runs/validation/attack_fixed_continuous/level_200/pair_08.jsonl.gz,ab4213de512d0bc8f9dc1ad16fa12556c87c142e9c89abb9b3059c353639ac32
validation,continuous,attack_fixed_continuous,attack,200,9,10896150874945073060,5621468427271071362,14448581517795644124,ce998a2b1320976fd4587663369052d5a5216daf37c98ef6824807a0e06faeae,dd446559fe24ba267bf30cd96b8dc5236cd0d2cc8c4339d55a809266e2bb32e6,150,4340,396,3944,6.024578123710188,43.274578123710185,201.11333333333334,219.54999999999998,0.8028031002919035,0.09330114855362974,150,0,150,0,0,1.0,0.0,1.0,0.0,0.0,raw_runs/validation/attack_fixed_continuous/level_200/pair_09.jsonl.gz,cafb636bcaf187e0f6fdf8568177fdce1a75a8fb3f114a8c7e1eb130e65d4d0c
validation,continuous,attack_random_continuous,attack,24,0,3673551644062057245,4272863141513858583,14206898971079800569,fb07342938fec45439127d2e1d8c26f583971febc53554148bd9a789dbdafe21,8ec02c12bcc2c5e246b29e23a6e5e66e87a48660a8000f2f0df21dc38d16a9c3,150,550,63,487,6.234382007816665,43.48438200781666,25.64,33.54999999999998,4.649832198458924,0.9965318807190147,150,104,104,149,150,1.0,0.6933333333333334,0.6933333333333334,0.9933333333333333,1.0,raw_runs/validation/attack_random_continuous/level_24/pair_00.jsonl.gz,c7237ade38cacb8eee1f64f3da3371f05f11e85c8e356431e97c18f4a66cf099
validation,continuous,attack_random_continuous,attack,24,1,11431027195870344778,1373759827185832907,11681845958348058179,a9e1d50711b4b792183496ef9a70751c247e59ccaf442553977ea84ea50f0781,b8856205d8fe638b223dbd1331f7d82401bef456a86199a8036ba3ff4f90dd9e,150,469,57,412,6.0686765558200895,43.31867655582009,22.0,29.549999999999983,4.418901799983291,0.992797974223985,150,51,51,146,150,1.0,0.34,0.34,0.9733333333333334,1.0,raw_runs/validation/attack_random_continuous/level_24/pair_01.jsonl.gz,77bb99970b0ad7b4904d2f56e3575101f51a1b50bbeffdb3593bf92d20496f79
validation,continuous,attack_random_continuous,attack,24,2,12954679955638620947,12589799611093494771,17062392151707010296,91cf690c0f95948dbb1569633897bde05fbd5c7d4a5a53f037809106f433c30b,ae6be09285f96ebc26bf67c5fe44de83b5f934c15a6d30a25323d238d7105e06,150,484,42,442,6.053308136644306,43.303308136644304,21.966666666666665,32.0,4.403497781024471,0.9908725738647877,150,46,46,137,150,1.0,0.30666666666666664,0.30666666666666664,0.9133333333333333,1.0,raw_runs/validation/attack_random_continuous/level_24/pair_02.jsonl.gz,1328d54fb4a76c3e217be1b08036b448c6ffaad7a642ff29603a1b6e5964e146
validation,continuous,attack_random_continuous,attack,24,3,8481146232666450752,9354429047332502121,4612490380446976031,91813afacb029de2f556df19d50ba83b798a478783538a65a998d8ad391745d5,552b7cf1e5a6d856eebcfe1f8a498e19d665b08185b1363390d1ba8c7dcd4f3e,150,505,39,466,6.118608159310356,43.368608159310355,23.18,30.549999999999983,4.503642036382383,1.0,150,69,69,142,150,1.0,0.46,0.46,0.9466666666666667,1.0,raw_runs/validation/attack_random_continuous/level_24/pair_03.jsonl.gz,9ec925e8730219e958902d4271df5ee3f9d2449b1cb2f5ca518ab4a84943cc9b
validation,continuous,attack_random_continuous,attack,24,4,13567976593199891232,11869737719354102219,2165071861068921764,f4c2df7f5513326ed57afe93c65eac68719bd84f5aec16f708127b73166b11f9,ff47fc763476040f84b17d9cfd8ccba4dcd467d5ae48bb5a73a9ecaf12d573e1,150,526,39,487,6.20645561119592,43.45645561119592,24.393333333333334,32.0,4.576082496333361,0.9962182876704617,150,83,83,146,150,1.0,0.5533333333333333,0.5533333333333333,0.9733333333333334,1.0,raw_runs/validation/attack_random_continuous/level_24/pair_04.jsonl.gz,c2a3c8c894fc9c6e0bc453e2e973a7a17c949b49444d18862b2462a0e8405e2b
validation,continuous,attack_random_continuous,attack,24,5,14241141027202146377,16910298076832345794,6395667496109162437,1f9121ac152c6882ee96f718a5dae8e7b40da447a9e387533a1e365bc8cf6700,1d030f3309014c8c5ad0b8a16120dfc8da7d3000310eea7a70aacffe998f13c0,150,494,57,437,6.060113195098379,43.31011319509838,22.2,30.0,4.411414968277295,0.9916692701550013,150,69,69,131,150,1.0,0.46,0.46,0.8733333333333333,1.0,raw_runs/validation/attack_random_continuous/level_24/pair_05.jsonl.gz,42f69cf56e764c4fee7f62ce31d146d37446fe848f55c4be783729c8cc1b0e49
validation,continuous,attack_random_continuous,attack,24,6,7562000033540531603,14073620602045082575,7188788758561619384,3e1d1ae872ba53d15b30c68cded763e68f28b7777d7bfcb41a5d4b2cca3fd1d4,9233860205900d7a7bad89f908266f29b96aa919c8eecb6e40853be5e3aaf14b,150,507,54,453,6.21052951230692,43.46052951230692,23.92,33.0,4.534725873764522,0.9981905419988752,150,82,82,136,150,1.0,0.5466666666666666,0.5466666666666666,0.9066666666666666,1.0,raw_runs/validation/attack_random_continuous/level_24/pair_06.jsonl.gz,5aeb817522634955faa9f994d34a934427086544c722b085c08a74d66143a121
validation,continuous,attack_random_continuous,attack,24,7,11011284618895436610,11117433691203936528,10932755917703128434,a53208d4cfed82c653319bf36340628a872828b79a5bd8f809f895e84a367edf,f75847213f086350b45395d0c54a77f72f05381e8fe5e73b655faa9dd8691aa5,150,479,48,431,6.108341395269573,43.358341395269576,22.18,30.0,4.420369239303994,0.9922643426090351,150,57,57,135,150,1.0,0.38,0.38,0.9,1.0,raw_runs/validation/attack_random_continuous/level_24/pair_07.jsonl.gz,6e1c8e39564819939ee9b57bcce9a14a0c66652066c45be5a3cb1720bc0b1c2c
validation,continuous,attack_random_continuous,attack,24,8,9701534151890880810,8462130559846442702,13053127542438976735,a21d77cde21f535d30cc4ef65e963d26999f6ff61f6635be45787d35a80b8840,b16edd50e7dbe7151e0b269efa169f5de231766f33b5b794a4a9ae29ba786114,150,497,36,461,6.238899994528942,43.48889999452894,23.133333333333333,30.549999999999983,4.49424788396436,0.9938119642210738,150,70,70,146,150,1.0,0.4666666666666667,0.4666666666666667,0.9733333333333334,1.0,raw_runs/validation/attack_random_continuous/level_24/pair_08.jsonl.gz,213dfc8db4d27d3038573c265130ec97afd2c49fd04d6ec28fad70fbf9d4557e
validation,continuous,attack_random_continuous,attack,24,9,3976943928879552847,8540069899174104864,3733939773452554764,1081ae5b56553c8f390b4700629b9b71e020023a1a2be738b72417cb41015fb8,cf6eb75dbf1c6c7ddfffb34bfafb8c554fc2ef7c6a3aa2296d43aeb05c2ee40a,150,521,53,468,6.156191287871627,43.40619128787163,23.726666666666667,33.0,4.525904378489946,0.9960358854088368,150,76,76,143,150,1.0,0.5066666666666667,0.5066666666666667,0.9533333333333334,1.0,raw_runs/validation/attack_random_continuous/level_24/pair_09.jsonl.gz,5d15e3d11913872450e69077db53d3fa9f4e038662ec675c6fe7b1292026be06
validation,continuous,attack_random_continuous,attack,60,0,10210537045640306180,13039003191039599806,11237029963245167682,432e7cf0167ffff5015f177e868903b025b6012c361f4dc8591bed2a990075b6,dc17a0a294b99a0e55c19a7a2e0221fbcf7962e5d412f173d0ff2da47f5391e3,150,1253,127,1126,6.096508261760505,43.346508261760505,58.513333333333335,67.54999999999998,5.829211049271436,0.9833006993232406,150,150,150,150,150,1.0,1.0,1.0,1.0,1.0,raw_runs/validation/attack_random_continuous/level_60/pair_00.jsonl.gz,9e68c4cfec32d3aa4b0e20292acf380d701a46205f6c322387161cfdd4b71f49
validation,continuous,attack_random_continuous,attack,60,1,9928620648339921539,13239255145390138332,12775502787784311509,f806be8f1d08a3c802846997cc171ae87c409a4def8d277e0ddbd86427fea4f5,d7f309cf0ee52ec0146e0ba6749b2d83c249956c04f7284f33c0951bd783f552,150,1300,119,1181,6.041834152060623,43.29183415206062,61.14666666666667,72.0,5.898753396426812,0.9875328086165327,150,150,150,150,150,1.0,1.0,1.0,1.0,1.0,raw_runs/validation/attack_random_continuous/level_60/pair_01.jsonl.gz,7ff04d9c0a6c8a8680836303655eba66373da8e9723d7647053b7b7fae8d2e22
validation,continuous,attack_random_continuous,attack,60,2,7522586624996396663,1904021104845447304,12548971024075572522,d2b71f52ceecbf342579d1571f68e0f1d2711a30c78f79aae3d4658162745f14,b2e824f41c5eff2c7d8e2a5adc0db00dadd68cba4af3a2cc0e9cb553270a7ac7,150,1292,139,1153,6.096715117160257,43.34671511716026,60.02,70.0,5.861449393761206,0.9815254380629846,150,150,150,150,150,1.0,1.0,1.0,1.0,1.0,raw_runs/validation/attack_random_continuous/level_60/pair_02.jsonl.gz,2c29d6361e59d582251e3e1f885700434701278b0e0b61595f562f64746ced0a
validation,continuous,attack_random_continuous,attack,60,3,15433724244603090679,170838089815200015,4114593201728727511,766c44fb198452664208bb17f3b5b1b2ada57638283775597bf28db552614f47,ecb7eb14591604a6f525019511ec44cdbcbeb5ccd772bb30b8bacf482a0b7a70,150,1317,118,1199,6.249703722032016,43.49970372203202,61.346666666666664,75.54999999999998,5.904169613446734,0.9878742873625509,150,150,150,150,150,1.0,1.0,1.0,1.0,1.0,raw_runs/validation/attack_random_continuous/level_60/pair_03.jsonl.gz,d5491d6bba929a9d8e5262c9a8c329326ade20442f76f59e0a1f12e65f77f669
validation,continuous,attack_random_continuous,attack,60,4,11038982360530583690,2879818582982038012,6212021093881357819,1bffbd8b05a1b296883a05ee643d663048b9eb46dee92f25f52f467c972f8aac,10aebaaf39f44f893f4beb2a79dcd0598e417106e097f6242e7d5f779dccd75b,150,1338,136,1202,6.104050882513569,43.35405088251357,62.846666666666664,73.0,5.930264043080187,0.9842937623375565,150,150,150,150,150,1.0,1.0,1.0,1.0,1.0,raw_runs/validation/attack_random_continuous/level_60/pair_04.jsonl.gz,d517792d5a4b4fa701a658054031e463552f4d84c7dac52fe4b0d0127a2822e0
